ExternalID,SurveyNumber,QuestionID,Questions,QuestionType,Answer,Answer_normalized,sentiment,entities,topic_label,topic_id
19375199319044714,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,محل مميز وكفوووو,محل مميز وكفوووو,positive,[],"التعامل ممتاز, رائع جدا, محل, جدا ممتاز, مميز, ممتاز جدا, ممتاز, رائع, جدا, التعامل",50
25770215354099020,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,محظوظين أنتم ب ابو أحمد,محظوظين انتم ب ابو احمد,positive,[],"الله يسعده, يسعده, ابو, الله, الله يعطيه, سبب, الاخ محمد, معكم, وهو, وشكرا لكم",17
19423515921359886,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,محترم وخلوق وسرعه في التوصيل,محترم وخلوق وسرعه في التوصيل,positive,[],"محترم, وسريع, رجل محترم, الممتاز, محترم وسريع, وخلوق, وسرعه بالانجاز, والاخلاق, البيع, واخلاقه",29
40918749617366650,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متفاعل جدا,متفاعل جدا,positive,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
54637641912017372,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متعاون ويساعد في حل المشاكل,متعاون ويساعد في حل المشاكل,positive,[],"متعاون, الموظف متعاون, متعاون جدا, المندوب, سريع, جدا جدا, تعامل, المندوب تعامله, بقوه, دائما",5
59041843757797344,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متعاون جدا اشكره من كل اعماق قلبي علي كل ما يقدمه ,متعاون جدا اشكره كل اعماق قلبي علي كل ما يقدمه,positive,[],"الاستاذ, اشكره, التوفيق, جدا التعامل, يستاهل اعلي, يمثل, وانجاز, قصر, التقييم, اعلي",24
51525587893128568,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متعاون جدا ,متعاون جدا,positive,[],"متعاون, الموظف متعاون, متعاون جدا, المندوب, سريع, جدا جدا, تعامل, المندوب تعامله, بقوه, دائما",5
31197490523887266,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متعاون جدآ وشكري لكم ,متعاون جدا وشكري لكم,positive,[],متنوع,-1
167362114736659,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متعاون,متعاون,positive,[],"متعاون, الموظف متعاون, متعاون جدا, المندوب, سريع, جدا جدا, تعامل, المندوب تعامله, بقوه, دائما",5
2760565137922665,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متعامل,متعامل,neutral,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
48858459771049523,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متجاوب جدا,متجاوب جدا,positive,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
13399554500079190,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متجاوب,متجاوب,positive,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,متاز,متاز,positive,[],متنوع,-1
50406815031833552,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,مامنكم فايده,مامنكم فايده,negative,[],"لدي مشاكل, يوجد لدي, ملاحظه, اي, لدي, مشاكل, لايوجد, يوجد, , ",64
39196988599905697,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,ماشالله سرعة الخدمة و الإشراف شكرا لكم ,ماشالله سرعه الخدمه و الاشراف شكرا لكم,positive,[],متنوع,-1
30169085327962893,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,ماشالله تبارك الله مندوب متعاون ومتجاوب وحاضر في كل وقت ,ماشالله تبارك الله مندوب متعاون ومتجاوب وحاضر في كل وقت,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
37005621104050835,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,ماشاء الله سرعه في التواصل والتوصيل,ماشاء الله سرعه في التواصل والتوصيل,positive,[],"الطلب, فهد, الرحمن, اشكر اخوي, اشكره, مشاء, سرعه التواصل, واللنجاز, عبد الرحمن, مشاء الله",55
16097402053853006,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,‏ماذا يحدث في هذه الشركة من سنوات طويلة ونحن نعمل مع شركة قنوات ‏إدارة الأمثلة لها تستجيب بمجرد اتصال أو رسالة والآن ننتظر أكثر من 10 أيام ولا يستجيب أحد فارجو منكم النظر,ماذا يحدث في هذه الشركه سنوات طويله ونحن نعمل مع شركه قنوات اداره الامثله لها تستجيب بمجرد اتصال او رساله والان ننتظر اكثر 10 ايام ولا يستجيب احد فارجو منكم النظر,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
56125052309490479,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لي يومين ماتنزل الشرائح ع منافذ ,لي يومين ماتنزل الشرائح ع منافذ,negative,[],"شكرا لكم, لكم, ولكن يوجد, يوجد ملاحظه, لكم ولكن, خدمات, رائعه, مميزه, ملاحظه, خدمه مميزه",42
28689596068361915,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لي مايقارب الشهر والنصف احاول انهاء الاجراءات وكانت بطيئة للغايه جدا والتواصل مع الموظف المختص بالطائف اصعب ولايوجد تعاون وعندما احال الامر للمندوب لتوصيل الشرايح ومنتجات stc  للان لم يتواصل معنا احد .. وعن الاسم اللذي زودنا به الموظف المختص نتواصل معه وابلغنا يوم الاحد انه سيحضر اليوم التالي ثم لم يحضر ولايتجاوب معنا ولا على رسائلنا ,لي مايقارب الشهر والنصف احاول انهاء الاجراءات وكانت بطيئه للغايه جدا والتواصل مع الموظف المختص بالطائف اصعب ولايوجد تعاون وعندما احال الامر للمندوب لتوصيل الشرايح ومنتجات للان لم يتواصل معنا احد وعن الاسم اللذي زودنا به الموظف المختص نتواصل معه وابلغنا يوم الاحد انه سيحضر اليوم التالي ثم لم يحضر ولايتجاوب معنا ولا علي رسائلنا,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
46278050251683713,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لي اكثر من اسبوعين اطلب شرائح وفي الاخير يعطيني 30 شريحة ,لي اكثر اسبوعين اطلب شرائح وفي الاخير يعطيني 30 شريحه,neutral,[],"شرائح, اطلب, اكثر, ولم, الاخير, جديده, ثلاثه, ولم يتم, ولايوجد, طلب",31
25559777219972013,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لو تشوفون وضع اليوزر كل شري نرفع طلب تنشيط اليوزر,لو تشوفون وضع اليوزر كل شري نرفع طلب تنشيط اليوزر,neutral,[],متنوع,-1
1375414260750112,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لنظام مشاكله كثير عكس باقي الشركات الاخرى,لنظام مشاكله كثير عكس باقي الشركات الاخري,negative,[],"كويك بلس, بلس, كويك, تطبيق, الشرايح, عدم, مثل, وقت, كثير, التجار",1
34583181136171304,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لن تتطور قنوات مالم يوجد منافس لها داخل شركة اس تي سي,لن تتطور قنوات مالم يوجد منافس لها داخل شركه اس تي سي,positive,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
43756144018639551,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لماذا لايوجد مسابقات او عمولة إضافية منذ 6 اشهر,لماذا لايوجد مسابقات او عموله اضافيه منذ 6 اشهر,negative,[],متنوع,-1
23708507105658160,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لم يتم تسليم الشرائح,لم يتم تسليم الشرائح,negative,[],"توفر, الشرائح, توفر الشرايح, عدم توفر, تاخير, اضافه, كثرت, الشرايح, تسليم الشرائح, صرف",11
26294194634418246,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,للأمانه موظف مثالي ويستحق كل الشكر ,للامانه موظف مثالي ويستحق كل الشكر,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
1473545316222154,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,للأمانه موظف مثالي ومتفاني في عمله,للامانه موظف مثالي ومتفاني في عمله,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
55587819333278411,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لقد وصلتني منكم شرايح ولكن لم يستطيع مندوب,لقد وصلتني منكم شرايح ولكن لم يستطيع مندوب,neutral,[],"شرائح, اطلب, اكثر, ولم, الاخير, جديده, ثلاثه, ولم يتم, ولايوجد, طلب",31
60948014998042038,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لديكم مشكلة في التواصل بين الشريك التجاري والشركة,لديكم مشكله في التواصل بين الشريك التجاري والشركه,neutral,[],"كويك بلس, بلس, كويك, تطبيق, الشرايح, عدم, مثل, وقت, كثير, التجار",1
13510891456582055,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد ملاحضاتوسرعه في الطلب مشاء الله ,لايوجد ملاحضاتوسرعه في الطلب مشاء الله,negative,[],"الطلب, فهد, الرحمن, اشكر اخوي, اشكره, مشاء, سرعه التواصل, واللنجاز, عبد الرحمن, مشاء الله",55
16087118871819782,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد شيء ,لايوجد شيء,negative,[],"لايوجد, شيء, يوجد, , , , , , , ",72
57205037496013261,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد شرايح من النندمناديب,لايوجد شرايح النندمناديب,negative,[],"شرايح, لايوجد, مره, نقص, بطيئه, قصر, متوفره, عندي, الاستحابه, اطلب",12
,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد شرايح stc مشكله ,لايوجد شرايح مشكله,negative,[],"شرايح, لايوجد, مره, نقص, بطيئه, قصر, متوفره, عندي, الاستحابه, اطلب",12
29057908104404808,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد حاليا,لايوجد حاليا,neutral,[],"لايوجد, شيء, يوجد, , , , , , , ",72
51768427408377823,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد اي ملاحظه,لايوجد اي ملاحظه,negative,[],"لدي مشاكل, يوجد لدي, ملاحظه, اي, لدي, مشاكل, لايوجد, يوجد, , ",64
55512782604491748,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لايوجد,لايوجد,negative,[],"شك, سيئه, عرض, جيده, جميل, جيد, لايوجد, افضل, شكرا, ",10
53534365534261739,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لامثيل له,لامثيل له,negative,[],"الله يسعده, يسعده, ابو, الله, الله يعطيه, سبب, الاخ محمد, معكم, وهو, وشكرا لكم",17
27473580689626003,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لازلنا نعاني من عدم وفرة المخزون من الشرايح وكذلك اخطاء تطبيق كويك بلس,لازلنا نعاني عدم وفره المخزون الشرايح وكذلك اخطاء تطبيق كويك بلس,negative,[],"كويك بلس, بلس, كويك, تطبيق, الشرايح, عدم, مثل, وقت, كثير, التجار",1
22972687950227100,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لازالت معاناتنا مستمره مع شركة قنوات وتوفير الشرايح وكذاك الدعم الفني ,لازالت معاناتنا مستمره مع شركه قنوات وتوفير الشرايح وكذاك الدعم الفني,negative,[],"كويك بلس, بلس, كويك, تطبيق, الشرايح, عدم, مثل, وقت, كثير, التجار",1
18501724460175850,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,لا يوجد,لا يوجد,neutral,[],"لايوجد, شيء, يوجد, , , , , , , ",72
13345311028014435,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كنتم من افضل الشركات والان التطبيق اعطال بشكل شبه يومي والشرايح يصرف لنا بالقطارة مما جعلنا نضع سوا الخيار الاخير للعملاء ونحاول نقنعهم في باقي الشركات بسبب اننا لانضمن ان يصرف لنا شرايح في حال نفاذها ,كنتم افضل الشركات والان التطبيق اعطال بشكل شبه يومي والشرايح يصرف لنا بالقطاره مما جعلنا نضع سوا الخيار الاخير للعملاء ونحاول نقنعهم في باقي الشركات بسبب اننا لانضمن ان يصرف لنا شرايح في حال نفاذها,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
60866404015340171,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كنتم في السابق الأفضل بلا منازع في تقديم خدماتكم بجودة وكفاءة عالية، ولكن للأسف، مع مرور الوقت تراجعت مستويات الأداء بشكل ملحوظ، وأصبحتم الآن من بين الأسوأ في تلبية احتياجات العملاء وتقديم الدعم المطلوب.,كنتم في السابق الافضل بلا منازع في تقديم خدماتكم بجوده وكفاءه عاليه، ولكن للاسف، مع مرور الوقت تراجعت مستويات الاداء بشكل ملحوظ، واصبحتم الان بين الاسوا في تلبيه احتياجات العملاء وتقديم الدعم المطلوب,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
32237213701822733,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كلمات الشكر لاتفي بمايقدمه رضا الشمري من حسن تعامل الله يجزاك خير ,كلمات الشكر لاتفي بمايقدمه رضا الشمري حسن تعامل الله يجزاك خير,positive,[],متنوع,-1
27920545410669827,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,‏كل شي ممتاز,كل شي ممتاز,positive,[],"شي, تمام, جيده, الخدمات, خالد, ممتاز, , , , ",56
16659820709505332,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل شي تمام,كل شي تمام,positive,[],"شي, تمام, جيده, الخدمات, خالد, ممتاز, , , , ",56
15226869903645151,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الشكرا للمندوب فيصل ,كل الشكرا للمندوب فيصل,positive,[],"للمندوب, شكرا للمندوب, شكر للمندوب, للمندوب علي, الشكر, علي شكرا, وشكر, سرعه الانجاز, رضاء محمد, وشكر خاص",14
60751185487679686,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الشكر لمندوب رضا,كل الشكر لمندوب رضا,positive,[],"للمندوب, شكرا للمندوب, شكر للمندوب, للمندوب علي, الشكر, علي شكرا, وشكر, سرعه الانجاز, رضاء محمد, وشكر خاص",14
45915611449801728,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الشكر لمسؤول المبيعات ياسر المحيميد,كل الشكر لمسؤول المبيعات ياسر المحيميد,positive,[],"للمندوب, شكرا للمندوب, شكر للمندوب, للمندوب علي, الشكر, علي شكرا, وشكر, سرعه الانجاز, رضاء محمد, وشكر خاص",14
16004566765968499,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الشكر للموظف مزيد على حسن تعامله ,كل الشكر للموظف مزيد علي حسن تعامله,positive,[],"للموظف, الدائمه, القلب للموظف, الرائع, علي تعامله, علي رحابه, رحابه صدره, شكرا للموظف, صدره, شكرا القلب",54
15824186043628060,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الشكر للمندوب جدآ متفاعل وعملي وسريع الخدمة لنا ,كل الشكر للمندوب جدا متفاعل وعملي وسريع الخدمه لنا,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
43668635506343635,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الشكر,كل الشكر,positive,[],"عبدالمجيد, العبدلي, الشكر, شكرا, , , , , , ",71
22760213862868993,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كل الخدمات جيده,كل الخدمات جيده,positive,[],"شي, تمام, جيده, الخدمات, خالد, ممتاز, , , , ",56
22502085760057363,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كفيتو ووفيتو ,كفيتو ووفيتو,positive,[],"شكرا علي, المميزه, شكرا, الخدمه, حسن, لكم, علي, الراقي, وشكرا, شكرا لكم",0
26719672483360709,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كفو,كفو,positive,[],"تم, تم التواصل, التواصل, , , , , , , ",51
46846198134018139,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كثرت تعليق اليوزر وقله في توفير الشرائح ,كثرت تعليق اليوزر وقله في توفير الشرائح,negative,[],متنوع,-1
48576263681396623,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كثرة تعليق اليوزر وغير متوفرة الشرائح ,كثره تعليق اليوزر وغير متوفره الشرائح,negative,[],متنوع,-1
56454827091326015,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كثرت الأعطال في الستسم ,كثرت الاعطال في الستسم,negative,[],"توفر, الشرائح, توفر الشرايح, عدم توفر, تاخير, اضافه, كثرت, الشرايح, تسليم الشرائح, صرف",11
24819926131693519,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كاول يوم تعامل معه جميل جدا متساعد متفهم يحاول تسهيل احتاجتنا,كاول يوم تعامل معه جميل جدا متساعد متفهم يحاول تسهيل احتاجتنا,positive,[],"وسريع, محترم, ومتعاون, ويستحق, موظف مثالي, والمندوب, مثالي, ومحترم, متعاون, ممتاز",2
50063231142085878,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,كان اسرع من ماهو متوقع ,كان اسرع ماهو متوقع,positive,[],متنوع,-1
54370788641893578,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,قمه في الأدب والاحترام والتعاون ,قمه في الادب والاحترام والتعاون,positive,[],"والتعاون, جدا راقي, الاخلاق, راقي, موظف, التعامل, الموظف, جدا, , ",63
46848052428588825,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,قلة في الشرايح وعدم توفيرها بشكل دايم,قله في الشرايح وعدم توفيرها بشكل دايم,negative,[],متنوع,-1
11190990621135544,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,قصر الثريا,قصر الثريا,neutral,[],"شرايح, لايوجد, مره, نقص, بطيئه, قصر, متوفره, عندي, الاستحابه, اطلب",12
30607239823476934,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,قسم بالله أفضل موظف,قسم بالله افضل موظف,positive,[],متنوع,-1
37010049919910489,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,فيه مشاكل نواجهها في استخراج الشرايح احيان من اليوزر واحيان منكنافذ,فيه مشاكل نواجهها في استخراج الشرايح احيان اليوزر واحيان منكنافذ,negative,[],"كويك بلس, بلس, كويك, تطبيق, الشرايح, عدم, مثل, وقت, كثير, التجار",1
12748608340265986,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,فيصل خبراني افضل مندوب في جزا,فيصل خبراني افضل مندوب في جزا,positive,[],"افضل, افضل مندوب, مندوب, وافضل مندوب, وافضل, افضل موظف, علينا, افضل شركه, افضل الشركات, وانجاز",7
42206898460777241,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,فيصل العمري شكراً جزيلاً على ماتقدمه,فيصل العمري شكراً جزيلاً علي ماتقدمه,positive,[],متنوع,-1
29915602227226512,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,في تاخير,في تاخير,negative,[],"توفر, الشرائح, توفر الشرايح, عدم توفر, تاخير, اضافه, كثرت, الشرايح, تسليم الشرائح, صرف",11
14025557352434435,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,فنوات من اسوأ الشركات اللتي في السوق وهذا يؤسفنا نتعامل مع جميع ا,فنوات اسوا الشركات اللتي في السوق وهذا يؤسفنا نتعامل مع جميع ا,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
13518816578678860,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,فن التعامل وصرعه الانجاز ,فن التعامل وصرعه الانجاز,positive,[],"الانجاز, وسرعه الانجاز, وفن التعامل, وفن, التعامل, وسرعه, وسرعه بالانجاز, الانجاز ممتاز, فن التعامل, ممتاز وفن",39
2770337413279530,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,فن التعامل ,فن التعامل,neutral,[],"ممتاز وفن, وفن, وفن التعامل, التعامل, التعامل ممتاز, جدا التعامل, ممتاز, فن, فن التعامل, جدا جدا",40
29391631592282706,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,غير محترفين,غير محترفين,neutral,[],"ممتاز جدا, جدا تعامل, عمل, ممتاز, رائع, جدا ممتاز, رائع جدا, جدا, طيب, تعامل",19
59147004862307694,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,غير متجاوبين معنا,غير متجاوبين معنا,negative,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
45810139557439921,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,غير متجاوب المندوب,غير متجاوب المندوب,negative,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
59488450209680066,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,غير متجاوب ,غير متجاوب,negative,[],"متجاوب, متجاوب سريع, متفاعل, بسبب, معنا, سريع, المندوب, جدا, الموظف, علي",15
24377498264647910,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,عيباد الله شهود في الروضه الموضفين عيد القحطاني يجيك على طول ومحترم جدا,عيباد الله شهود في الروضه الموضفين عيد القحطاني يجيك علي طول ومحترم جدا,positive,[],"شيء, علي طول, طول, طيب, ومحترم, معي, جدا تعامل, طول افضل, الاخ محمد, تركي مندوب",28
35611055608189736,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,عندي نقص بشرايح ,عندي نقص بشرايح,negative,[],"شرايح, لايوجد, مره, نقص, بطيئه, قصر, متوفره, عندي, الاستحابه, اطلب",12
14980618866041079,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,عندنا مشكله مع المندوب ناصر الشمري عدم التجاوب معانا وعدم توفير شرائح وعدم اخبارنا عن المسابقات من ما يسبب لنا قله في المبيعات مع العلم انه يتم توفير مايقارب ٢٥٠ شريحه لمحل واحد في المنطقه بسبب المعرفه بينهم ونحن لا يتجاوب معنا اتمنى من مدير المنطقة زيارة المحلات لمعرفة المشاكل مع هذا المندوب ,عندنا مشكله مع المندوب ناصر الشمري عدم التجاوب معانا وعدم توفير شرائح وعدم اخبارنا عن المسابقات ما يسبب لنا قله في المبيعات مع العلم انه يتم توفير مايقارب ٢٥٠ شريحه لمحل واحد في المنطقه بسبب المعرفه بينهم ونحن لا يتجاوب معنا اتمني مدير المنطقه زياره المحلات لمعرفه المشاكل مع هذا المندوب,negative,[],"تم, وعدم, ولا, قنوات, بشكل, بسبب, الاتصالات, الشركات, ان, وهذا",3
