ExternalID,SurveyNumber,QuestionID,Questions,QuestionType,Answer,Answer_normalized,sentiment,entities,topic_label,topic_id
39706001044163677,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نريد عمولة الشحنه الاولى للشرائح الفاضيه,نريد عموله الشحنه الاولي للشرائح الفاضيه,negative,"[{'text': 'نريد', 'label': 'شخص', 'score': 0.37303587794303894, 'start': 0, 'end': 4}, {'text': 'عموله', 'label': 'حدث', 'score': 0.37647294998168945, 'start': 5, 'end': 10}, {'text': 'الشحنه الاولي', 'label': 'حدث', 'score': 0.6259872317314148, 'start': 11, 'end': 24}, {'text': 'للشرائح الفاضيه', 'label': 'منتج', 'score': 0.4093562662601471, 'start': 25, 'end': 40}]","للشرائح, عموله, اول, سعر, لكي, البصمه, فقط, البيع, صرف, للعميل",27
58274903331899903,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نرغب زيادة الطلب الشريحة لنا بكميات كبيرة عندنا شغل وعملاء ,نرغب زياده الطلب الشريحه لنا بكميات كبيره عندنا شغل وعملاء,neutral,"[{'text': 'نرغب', 'label': 'شخص', 'score': 0.34578457474708557, 'start': 0, 'end': 4}, {'text': 'الطلب', 'label': 'حدث', 'score': 0.38701021671295166, 'start': 11, 'end': 16}, {'text': 'الشريحه', 'label': 'منظمة', 'score': 0.6046174168586731, 'start': 17, 'end': 24}, {'text': 'شغل', 'label': 'شخص', 'score': 0.6184130907058716, 'start': 48, 'end': 51}]","زياده, كبيره, اسعار, الطلب, وشكرا لكم, اللي, الشركات الاخري, بي, الشرائح, الباقات",24
52267958750652348,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نرجو توفر الشرايح عند التاجر,نرجو توفر الشرايح عند التاجر,neutral,"[{'text': 'نرجو', 'label': 'شخص', 'score': 0.35796859860420227, 'start': 0, 'end': 4}, {'text': 'الشرايح', 'label': 'منتج', 'score': 0.6647768616676331, 'start': 10, 'end': 17}, {'text': 'التاجر', 'label': 'شخص', 'score': 0.7353330254554749, 'start': 22, 'end': 28}]","سويا, لكي, والنجاح, حسب, توفير الشرايح, توفير شرائح, عدم توفير, توفير, توفر الشرايح, العمل",74
43126928647424223,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نحتاج رقم لدعم الفني,نحتاج رقم لدعم الفني,neutral,"[{'text': 'رقم', 'label': 'شخص', 'score': 0.48332923650741577, 'start': 6, 'end': 9}]","الرجاء, رقم, توفير, تواصل, التاجر, الشركه, معي, التواصل, قنوات, نحتاج",4
1642995323710697,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نحتاج خدمة نقل الملكيه من زياره او جواز الئ اثامه,نحتاج خدمه نقل الملكيه زياره او جواز الئ اثامه,negative,"[{'text': 'نحتاج', 'label': 'شخص', 'score': 0.31938305497169495, 'start': 0, 'end': 5}, {'text': 'خدمه نقل الملكيه', 'label': 'منظمة', 'score': 0.6057173013687134, 'start': 6, 'end': 22}, {'text': 'زياره', 'label': 'حدث', 'score': 0.44361039996147156, 'start': 23, 'end': 28}, {'text': 'جواز', 'label': 'حدث', 'score': 0.3030831813812256, 'start': 32, 'end': 36}, {'text': 'الئ', 'label': 'شخص', 'score': 0.46283549070358276, 'start': 37, 'end': 40}, {'text': 'اثامه', 'label': 'حدث', 'score': 0.43122199177742004, 'start': 41, 'end': 46}]","ولم, شرائح, نقل, الفرع, الرقم, اطلب, لي, اكثر, او, عرض",1
39792842449645952,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نبغا عمولة الشحنه الاولى للشرائح الفاضيه ,نبغا عموله الشحنه الاولي للشرائح الفاضيه,negative,"[{'text': 'نبغا', 'label': 'شخص', 'score': 0.6347433924674988, 'start': 0, 'end': 4}, {'text': 'عموله', 'label': 'شخص', 'score': 0.3952009379863739, 'start': 5, 'end': 10}, {'text': 'الشحنه الاولي', 'label': 'حدث', 'score': 0.6197552680969238, 'start': 11, 'end': 24}, {'text': 'للشرائح الفاضيه', 'label': 'منتج', 'score': 0.4633602797985077, 'start': 25, 'end': 40}]","للشرائح, عموله, اول, سعر, لكي, البصمه, فقط, البيع, صرف, للعميل",27
40352113756928803,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نامل منكم تطوير تطبيق كويك بلس ومعالجة المشاكل التقنيه اللتي نعاني منها مثل عدم قراءة البصمة الا بعد عدة محاولات  ,نامل منكم تطوير تطبيق كويك بلس ومعالجه المشاكل التقنيه اللتي نعاني منها مثل عدم قراءه البصمه الا بعد عده محاولات,neutral,"[{'text': 'نامل', 'label': 'شخص', 'score': 0.5599774718284607, 'start': 0, 'end': 4}, {'text': 'كويك بلس', 'label': 'منتج', 'score': 0.6766907572746277, 'start': 22, 'end': 30}, {'text': 'المشاكل التقنيه', 'label': 'حدث', 'score': 0.4555540978908539, 'start': 39, 'end': 54}, {'text': 'عدم قراءه البصمه', 'label': 'حدث', 'score': 0.4814096689224243, 'start': 76, 'end': 92}, {'text': 'عده محاولات', 'label': 'وقت', 'score': 0.43634361028671265, 'start': 101, 'end': 112}]","اسرع, نواجه, اللتي, بعد, الا بعد, الا, عده, نامل منكم, تطوير, البصمه",86
35869059899097142,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نامل تحسين منافذ اشارة GPS ضعيفة بطئ البرنامج ,نامل تحسين منافذ اشاره ضعيفه بطئ البرنامج,negative,"[{'text': 'نامل', 'label': 'منظمة', 'score': 0.5323882699012756, 'start': 0, 'end': 4}, {'text': 'تحسين منافذ اشاره ضعيفه', 'label': 'حدث', 'score': 0.3917200565338135, 'start': 5, 'end': 28}, {'text': 'بطئ', 'label': 'حدث', 'score': 0.33913594484329224, 'start': 29, 'end': 32}, {'text': 'البرنامج', 'label': 'منتج', 'score': 0.5250674486160278, 'start': 33, 'end': 41}]",متنوع,-1
35970414801025553,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,نأمل صرف العمولات المتأخرة,نامل صرف العمولات المتاخره,negative,"[{'text': 'نامل', 'label': 'منظمة', 'score': 0.5586599707603455, 'start': 0, 'end': 4}, {'text': 'صرف العمولات المتاخره', 'label': 'مكان', 'score': 0.380153089761734, 'start': 5, 'end': 26}]","للشرائح, عموله, اول, سعر, لكي, البصمه, فقط, البيع, صرف, للعميل",27
54040031762782437,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ميه ميه,ميه ميه,negative,"[{'text': 'ميه', 'label': 'شخص', 'score': 0.3419021666049957, 'start': 4, 'end': 7}]",متنوع,-1
31620667193532680,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موظف ممتاز,موظف ممتاز,positive,"[{'text': 'موظف ممتاز', 'label': 'شخص', 'score': 0.7085942029953003, 'start': 0, 'end': 10}]","تعمل ممتاز, راقي جدا, مقبول, ممتاز, تعمل, جيد, راقي, الموظف, موظف, جدا",29
34415429503238982,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موظف متميز ,موظف متميز,positive,"[{'text': 'موظف متميز', 'label': 'شخص', 'score': 0.6723228693008423, 'start': 0, 'end': 10}]","رجل محترم, عمل, موظف متميز, رائع, مندوب رائع, متميز, رجل, محترم, موظف, مندوب",59
57236208804364856,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موظف قمة في الأخلاق و التعامل,موظف قمه في الاخلاق و التعامل,positive,"[{'text': 'موظف', 'label': 'شخص', 'score': 0.8156958818435669, 'start': 0, 'end': 4}, {'text': 'الاخلاق و التعامل', 'label': 'حدث', 'score': 0.35918182134628296, 'start': 12, 'end': 29}]","والتعاون, جدا راقي, الاخلاق, راقي, موظف, التعامل, الموظف, جدا, , ",75
44188493477760470,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موظف سريع ومميز ,موظف سريع ومميز,positive,"[{'text': 'موظف', 'label': 'شخص', 'score': 0.7663863897323608, 'start': 0, 'end': 4}]",متنوع,-1
42263061084629334,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موظف رائع ومييز في الدقه والانجاز ,موظف رائع ومييز في الدقه والانجاز,positive,"[{'text': 'موظف', 'label': 'شخص', 'score': 0.8354753851890564, 'start': 0, 'end': 4}]","وسريع, جدا راقي, والاخلاق, المندوب تعامله, الممتاز, وسرعه بالانجاز, وسريع الاستجابه, وخلوق, بالانجاز, موزع",14
44794906780552026,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موظف جدا متعاون وسريع الاستجابه شكرا لخخدمته الموظف سلطان رابح ,موظف جدا متعاون وسريع الاستجابه شكرا لخخدمته الموظف سلطان رابح,positive,"[{'text': 'موظف', 'label': 'شخص', 'score': 0.5737180113792419, 'start': 0, 'end': 4}, {'text': 'الموظف', 'label': 'شخص', 'score': 0.34420743584632874, 'start': 45, 'end': 51}, {'text': 'سلطان رابح', 'label': 'شخص', 'score': 0.7951725125312805, 'start': 52, 'end': 62}]","ومتعاون, محترم, متعاون, ويستحق, موظف مثالي, وسريع, والمندوب, مثالي, ومحترم, موظف",0
55147998758605212,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موزع يتميز بالدقه والاخلاق والتعامل الممتاز,موزع يتميز بالدقه والاخلاق والتعامل الممتاز,positive,"[{'text': 'موزع', 'label': 'منظمة', 'score': 0.6895443797111511, 'start': 0, 'end': 4}]","وسريع, جدا راقي, والاخلاق, المندوب تعامله, الممتاز, وسرعه بالانجاز, وسريع الاستجابه, وخلوق, بالانجاز, موزع",14
3734956051691107,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,موزع ذو خبره ومحترم وننصح به,موزع ذو خبره ومحترم وننصح به,neutral,"[{'text': 'موزع', 'label': 'شخص', 'score': 0.8025661110877991, 'start': 0, 'end': 4}]","ومتعاون, محترم, متعاون, ويستحق, موظف مثالي, وسريع, والمندوب, مثالي, ومحترم, موظف",0
29836447898442703,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب وشركة فايف ستار,مندوب وشركه فايف ستار,neutral,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.7637358903884888, 'start': 0, 'end': 5}, {'text': 'فايف ستار', 'label': 'منظمة', 'score': 0.6538791656494141, 'start': 12, 'end': 21}]","مندوب, افضل, افضل الشركات, الله يوفقه, يوفقه, جدا ممتاز, تعاملت معه, تعاملت, وافضل مندوب, واخلاقه",25
59053857925606777,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب وبرنامج رائع جدا ,مندوب وبرنامج رائع جدا,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.806405782699585, 'start': 0, 'end': 5}]","التعامل ممتاز, تعامل راقي, جدا ممتاز, رائع جدا, محل, مميز, ممتاز جدا, ممتاز, راقي, رائع",40
1297903103316212,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب محترم وسريع الرد ومتجاوب وعلى دراية بجميع التفاصيل,مندوب محترم وسريع الرد ومتجاوب وعلي درايه بجميع التفاصيل,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.8342298269271851, 'start': 0, 'end': 5}]","ومتعاون, محترم, متعاون, ويستحق, موظف مثالي, وسريع, والمندوب, مثالي, ومحترم, موظف",0
49375919120653571,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب مامثله احد تعامله واخلاقه,مندوب مامثله احد تعامله واخلاقه,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.7535856366157532, 'start': 0, 'end': 5}, {'text': 'احد', 'label': 'شخص', 'score': 0.6147467494010925, 'start': 13, 'end': 16}]",متنوع,-1
30005684326588631,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب رائع وخلوق شكراً لكم,مندوب رائع وخلوق شكراً لكم,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.8232927322387695, 'start': 0, 'end': 5}, {'text': 'لكم', 'label': 'شخص', 'score': 0.5398245453834534, 'start': 23, 'end': 26}]","مندوب رائع, رائع, تعاملنا, الموظف سيء, جدا رائع, تعامل الموظف, تعامل جيد, معهم, وخلوق, سيء جدا",30
4379325494709021,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب رائع بالتعامل,مندوب رائع بالتعامل,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.7864500880241394, 'start': 0, 'end': 5}]","مندوب رائع, رائع, تعاملنا, الموظف سيء, جدا رائع, تعامل الموظف, تعامل جيد, معهم, وخلوق, سيء جدا",30
54034276647476152,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب رائع,مندوب رائع,positive,"[{'text': 'مندوب رائع', 'label': 'شخص', 'score': 0.6796276569366455, 'start': 0, 'end': 10}]","رجل محترم, عمل, موظف متميز, رائع, مندوب رائع, متميز, رجل, محترم, موظف, مندوب",59
24808888757340523,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب خلوق واحترام وسرعه في توصيل الشرائح يستاهل كل خير يعلم الله,مندوب خلوق واحترام وسرعه في توصيل الشرائح يستاهل كل خير يعلم الله,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.9062772989273071, 'start': 0, 'end': 5}, {'text': 'الشرائح', 'label': 'منتج', 'score': 0.662444531917572, 'start': 34, 'end': 41}, {'text': 'خير', 'label': 'حدث', 'score': 0.4481155276298523, 'start': 52, 'end': 55}, {'text': 'الله', 'label': 'منظمة', 'score': 0.38462555408477783, 'start': 61, 'end': 65}]","ومتعاون, محترم, متعاون, ويستحق, موظف مثالي, وسريع, والمندوب, مثالي, ومحترم, موظف",0
32166802375444497,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب المبيعات غير متعاون ,مندوب المبيعات غير متعاون,negative,"[{'text': 'مندوب المبيعات', 'label': 'شخص', 'score': 0.7461798191070557, 'start': 0, 'end': 14}]","متعاون, بقوه, جدا متعاون, الموظف متعاون, حل, مندوب المبيعات, متعاون جدا, المشاكل, المبيعات, معي",18
48068575521369502,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب المبيعات اخلاقه عاليه ودايماً اتصل عليه عليه استفسر يرد علي على طول ,مندوب المبيعات اخلاقه عاليه ودايماً اتصل عليه عليه استفسر يرد علي علي طول,positive,"[{'text': 'مندوب المبيعات', 'label': 'شخص', 'score': 0.7892010807991028, 'start': 0, 'end': 14}, {'text': 'استفسر', 'label': 'حدث', 'score': 0.30625060200691223, 'start': 51, 'end': 57}]","عليه, اخلاقه عاليه, يحيي, نايف سعد, سعد, سعد العتيبي, موظفين, مسفر, لو, الموظف نايف",60
39344288411733649,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مندوب  ومشرف متعاون شكرا لهم,مندوب ومشرف متعاون شكرا لهم,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.7453249096870422, 'start': 0, 'end': 5}, {'text': 'لهم', 'label': 'شخص', 'score': 0.3239283561706543, 'start': 24, 'end': 27}]","ومتعاون, محترم, متعاون, ويستحق, موظف مثالي, وسريع, والمندوب, مثالي, ومحترم, موظف",0
,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,منافذتعبتنا جدا صعب كل 4 ساعات نشغل النفاذ في صيام وفي موظفين ينامون فنضيع الزباين وقت نومهم,منافذتعبتنا جدا صعب كل 4 ساعات نشغل النفاذ في صيام وفي موظفين ينامون فنضيع الزباين وقت نومهم,negative,"[{'text': 'منافذتعبتنا', 'label': 'مكان', 'score': 0.7167057991027832, 'start': 0, 'end': 11}, {'text': '4 ساعات', 'label': 'وقت', 'score': 0.7168107032775879, 'start': 23, 'end': 30}, {'text': 'النفاذ', 'label': 'منظمة', 'score': 0.5147064328193665, 'start': 36, 'end': 42}, {'text': 'صيام', 'label': 'حدث', 'score': 0.7109772562980652, 'start': 46, 'end': 50}, {'text': 'موظفين', 'label': 'شخص', 'score': 0.7601662874221802, 'start': 55, 'end': 61}, {'text': 'الزباين', 'label': 'شخص', 'score': 0.6556193828582764, 'start': 75, 'end': 82}, {'text': 'نومهم', 'label': 'حدث', 'score': 0.37812840938568115, 'start': 87, 'end': 92}]",متنوع,-1
41668151378743564,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل واطيب مندوب في اس تي سي ,افضل واطيب مندوب في اس تي سي,positive,"[{'text': 'مندوب', 'label': 'شخص', 'score': 0.633881151676178, 'start': 11, 'end': 16}, {'text': 'اس تي سي', 'label': 'منظمة', 'score': 0.7138160467147827, 'start': 20, 'end': 28}]","مندوب, افضل, افضل الشركات, الله يوفقه, يوفقه, جدا ممتاز, تعاملت معه, تعاملت, وافضل مندوب, واخلاقه",25
30256024886742225,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل الموظفين 🤍,افضل الموظفين,positive,"[{'text': 'افضل الموظفين', 'label': 'شخص', 'score': 0.6475182771682739, 'start': 0, 'end': 13}]","افضل, افضل مندوب, موظف, مندوب, , , , , , ",37
15923711952260159,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل الموزعين سلطان رابح البدراني,افضل الموزعين سلطان رابح البدراني,positive,"[{'text': 'افضل الموزعين', 'label': 'منظمة', 'score': 0.539301335811615, 'start': 0, 'end': 13}, {'text': 'سلطان رابح البدراني', 'label': 'شخص', 'score': 0.6836650967597961, 'start': 14, 'end': 33}]","مبيعات, سلطان رابح, يحي الرشيدي, موظف متميز, الجاسر, الاستاذ محمد, رابح, تركي المعاوي, يحي, موظف مثالي",58
22401761059531676,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل المناديب سرعه تنفيذ تعامل جيد,افضل المناديب سرعه تنفيذ تعامل جيد,positive,"[{'text': 'افضل المناديب', 'label': 'منظمة', 'score': 0.6226671934127808, 'start': 0, 'end': 13}, {'text': 'سرعه', 'label': 'حدث', 'score': 0.41811680793762207, 'start': 14, 'end': 18}, {'text': 'تنفيذ', 'label': 'حدث', 'score': 0.48687314987182617, 'start': 19, 'end': 24}, {'text': 'تعامل جيد', 'label': 'حدث', 'score': 0.4163386821746826, 'start': 25, 'end': 34}]","المناديب, تعامل جيد, تنفيذ, جيد, تعامل, افضل, التعامل, سرعه, , ",76
14534117704300203,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل المناديب تعامل ,افضل المناديب تعامل,positive,"[{'text': 'افضل المناديب', 'label': 'منظمة', 'score': 0.6615144610404968, 'start': 0, 'end': 13}, {'text': 'تعامل', 'label': 'حدث', 'score': 0.30547088384628296, 'start': 14, 'end': 19}]","المناديب, تعامل جيد, تنفيذ, جيد, تعامل, افضل, التعامل, سرعه, , ",76
24807663776995760,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل المتاجر ,افضل المتاجر,neutral,"[{'text': 'افضل المتاجر', 'label': 'منظمة', 'score': 0.6295890212059021, 'start': 0, 'end': 12}]","افضل, افضل مندوب, موظف, مندوب, , , , , , ",37
36990005584316568,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من افضل الشركات الي تعاملت معه وافضل من مندوب ,افضل الشركات الي تعاملت معه وافضل مندوب,positive,"[{'text': 'افضل الشركات', 'label': 'منظمة', 'score': 0.5831537842750549, 'start': 0, 'end': 12}, {'text': 'مندوب', 'label': 'شخص', 'score': 0.6922339797019958, 'start': 34, 'end': 39}]","مندوب, افضل, افضل الشركات, الله يوفقه, يوفقه, جدا ممتاز, تعاملت معه, تعاملت, وافضل مندوب, واخلاقه",25
52393282140986085,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من أفضل من تعاملنا معهم,افضل تعاملنا معهم,positive,"[{'text': 'تعاملنا', 'label': 'حدث', 'score': 0.3601576089859009, 'start': 5, 'end': 12}]","مندوب رائع, رائع, تعاملنا, الموظف سيء, جدا رائع, تعامل الموظف, تعامل جيد, معهم, وخلوق, سيء جدا",30
50418281019178448,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,من أفضل المناديب من ناحية التعامل و التجواب ,افضل المناديب ناحيه التعامل و التجواب,neutral,"[{'text': 'افضل المناديب', 'label': 'منظمة', 'score': 0.6107773780822754, 'start': 0, 'end': 13}, {'text': 'التعامل و التجواب', 'label': 'مكان', 'score': 0.35622847080230713, 'start': 20, 'end': 37}]","المناديب, تعامل جيد, تنفيذ, جيد, تعامل, افضل, التعامل, سرعه, , ",76
16345061485613592,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,مممتازين جداً في التعامل اخص بالشكر الاستاذ رايد واللستاذ محمد,مممتازين جداً في التعامل اخص بالشكر الاستاذ رايد واللستاذ محمد,positive,"[{'text': 'التعامل', 'label': 'حدث', 'score': 0.45288804173469543, 'start': 17, 'end': 24}, {'text': 'الاستاذ رايد', 'label': 'شخص', 'score': 0.8132824897766113, 'start': 36, 'end': 48}, {'text': 'محمد', 'label': 'شخص', 'score': 0.4903712868690491, 'start': 58, 'end': 62}]","الاستاذ, اشكره, التوفيق, جدا التعامل, يستاهل اعلي, يمثل, وانجاز, قصر, التقييم, اعلي",22
49288943855012474,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتازه ,ممتازه,positive,"[{'text': 'ممتازه', 'label': 'منتج', 'score': 0.6377257108688354, 'start': 0, 'end': 6}]",متنوع,-1
3584495182415206,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتازجدا,ممتازجدا,positive,"[{'text': 'ممتازجدا', 'label': 'منتج', 'score': 0.6729199886322021, 'start': 0, 'end': 8}]","بقوه, ممتاز, , , , , , , , ",26
20291326867428222,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتازة جدا ,ممتازه جدا,positive,"[{'text': 'ممتازه', 'label': 'منتج', 'score': 0.4037410318851471, 'start': 0, 'end': 6}]","رائعه, جدا جدا, جدا, ممتازه, شركه, , , , , ",77
14139616501698795,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتاز ومجتهد ,ممتاز ومجتهد,positive,"[{'text': 'ممتاز', 'label': 'شخص', 'score': 0.5548768043518066, 'start': 0, 'end': 5}]","التعامل ممتاز, تعامل راقي, جدا ممتاز, رائع جدا, محل, مميز, ممتاز جدا, ممتاز, راقي, رائع",40
24898127357545710,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتاز وفن التعامل وشرح العروض ,ممتاز وفن التعامل وشرح العروض,positive,"[{'text': 'ممتاز', 'label': 'منتج', 'score': 0.652431070804596, 'start': 0, 'end': 5}, {'text': 'العروض', 'label': 'حدث', 'score': 0.3019358515739441, 'start': 23, 'end': 29}]","ممتاز وفن, وفن, وفن التعامل, التعامل, التعامل ممتاز, جدا التعامل, ممتاز, فن, فن التعامل, جدا جدا",41
4343577760283925,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتاز وفن التعامل وسرعه الانجاز ,ممتاز وفن التعامل وسرعه الانجاز,positive,"[{'text': 'ممتاز', 'label': 'منتج', 'score': 0.6542748808860779, 'start': 0, 'end': 5}, {'text': 'الانجاز', 'label': 'حدث', 'score': 0.31366828083992004, 'start': 24, 'end': 31}]","الانجاز, وسرعه الانجاز, وفن التعامل, وفن, التعامل, وسرعه, وسرعه بالانجاز, الانجاز ممتاز, فن التعامل, ممتاز وفن",31
32172015695006216,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتاز وفن التعامل ,ممتاز وفن التعامل,positive,"[{'text': 'ممتاز', 'label': 'منتج', 'score': 0.5981529951095581, 'start': 0, 'end': 5}]","ممتاز وفن, وفن, وفن التعامل, التعامل, التعامل ممتاز, جدا التعامل, ممتاز, فن, فن التعامل, جدا جدا",41
15055279420738807,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتاز في التعامل وسرعه الانجاز ,ممتاز في التعامل وسرعه الانجاز,positive,"[{'text': 'ممتاز', 'label': 'منتج', 'score': 0.4749995470046997, 'start': 0, 'end': 5}, {'text': 'التعامل', 'label': 'حدث', 'score': 0.4562015235424042, 'start': 9, 'end': 16}, {'text': 'الانجاز', 'label': 'حدث', 'score': 0.4054683446884155, 'start': 23, 'end': 30}]","الانجاز, وسرعه الانجاز, وفن التعامل, وفن, التعامل, وسرعه, وسرعه بالانجاز, الانجاز ممتاز, فن التعامل, ممتاز وفن",31
29303140733552971,S25120024,300,"رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة",TEXT_INPUT,ممتاز فن التعامل وشكرا على الانجاز ,ممتاز فن التعامل وشكرا علي الانجاز,positive,"[{'text': 'ممتاز', 'label': 'منتج', 'score': 0.49817076325416565, 'start': 0, 'end': 5}, {'text': 'فن التعامل', 'label': 'منتج', 'score': 0.43959254026412964, 'start': 6, 'end': 16}, {'text': 'الانجاز', 'label': 'حدث', 'score': 0.5575687289237976, 'start': 27, 'end': 34}]",متنوع,-1
